AAPL,AMZN,GOOGL,MSFT,NVDA,Date
1.5228970517142415,1.9870659448345518,1.633078850104198,1.7435568833635677,4.899063370655776,2024-02-07
1.514133321014709,1.9790258324614465,1.6372305976883155,1.7438094130574635,4.867055022186319,2024-02-08
1.5203322451470254,2.032742922029667,1.6719028753790415,1.7709281358767237,5.0412167578733325,2024-02-09
1.5066460329754077,2.00815657132057,1.6554082345816916,1.7486522343234037,5.0492529351090605,2024-02-12
1.489659746507103,1.965043113369051,1.6285905724390528,1.711005753319438,5.040867568111891,2024-02-13
1.4824948288487687,1.9923094422692098,1.6375671277693429,1.7275434294634935,5.164708011117659,2024-02-14
1.4801603755391388,1.9785598188716649,1.6019969179928761,1.7151824684541308,5.077907350678433,2024-02-15
1.4676820588589181,1.9751805535960514,1.5767505937889223,1.7046356786656756,5.074761434343738,2024-02-16
1.4616443199170852,1.9468655607689447,1.583483096709362,1.6992776915740906,4.853846772404413,2024-02-20
1.4677625272745063,1.9644604630318845,1.5995286850411192,1.6967042249897804,4.715469768181182,2024-02-21
1.484265754889975,2.034257777346316,1.6168087355396443,1.7366561550962814,5.488848086210838,2024-02-22
1.4693726406641896,2.039035261191193,1.6153502656764145,1.73112950861974,5.508346029674315,2024-02-23
1.4584239689580643,2.036005550557895,1.5436491355005468,1.7193169203032548,5.527565369974376,2024-02-26
1.470258289954273,2.0221392904129654,1.5583484306627498,1.7190638655996004,5.500238196346651,2024-02-27
1.4605168928412762,2.017711539010324,1.5302961335078982,1.7200760844142176,5.4276954939614726,2024-02-28
1.4551231495834553,2.0596596962875102,1.5536354539193638,1.7450514548939162,5.528962663767094,2024-02-29
1.4463483668947448,2.0766721260132033,1.538823982063485,1.7528982507462343,5.750297102065884,2024-03-01
1.4096381293129896,2.0692146639772644,1.4962969159792268,1.7504515740186306,5.957024927296141,2024-03-04
1.3695464797613837,2.0288976431642722,1.4886668266639358,1.6986873181005238,6.008116790339157,2024-03-05
1.3614962853519268,2.0217897357706494,1.474416065430991,1.696324642934299,6.1993374886291095,2024-03-06
1.3605300434666014,2.060358983372062,1.5078547451821733,1.726067102022257,6.476734797662115,2024-03-07
1.374457412525676,2.0432300946989037,1.5194120558487856,1.7137481417935838,6.117426019597007,2024-03-08
1.3907193590740343,2.003728819917929,1.5447709024373049,1.7065762459859706,5.9948368844653155,2024-03-11
1.3945837057170671,2.043696108288685,1.5540843335395118,1.7519699022405564,6.423898055305805,2024-03-12
1.3776778876643507,2.057329272738764,1.5685587567780288,1.7512108693820332,6.35225854052717,2024-03-13
1.3927320629009656,2.0828478284273437,1.605699958802291,1.7939047942053608,6.146499676778889,2024-03-14
1.389672648773121,2.032393367387351,1.5841558111805276,1.7567796478917037,6.139021775363902,2024-03-15
1.3985282724163806,2.0330924766719827,1.6570912306777186,1.7605765184660354,6.182214356391601,2024-03-18
1.4175275110709238,2.0496387150079745,1.6497980171343447,1.777831357940364,6.248122453309406,2024-03-19
1.4383782683619146,2.0758563799811856,1.6689859356525822,1.793947057490929,6.316195740646926,2024-03-20
1.379609626357079,2.0758563799811856,1.6561938171283124,1.8114128196357828,6.390488669814945,2024-03-21
1.3869356050262431,2.084246046996607,1.6917638540593345,1.8087546952278954,6.589958909375564,2024-03-22
1.3754235302313476,2.0940341103812115,1.6839094113566921,1.7839482466380323,6.639790908593229,2024-03-25
1.3662459087460819,2.077604330992685,1.6906413957407977,1.7788435767549808,6.469186844396054,2024-03-26
1.3952278255807324,2.0954323289504746,1.6928857938415374,1.7779154907541823,6.307669200453704,2024-03-27
1.3804952756471622,2.101841127059466,1.6935593725399265,1.7749203100812614,6.315077050017622,2024-03-28
1.3688221398414369,2.108715938758238,1.744726118182558,1.7911624057312143,6.315566343481203,2024-04-01
1.3592419279189236,2.1054533102300095,1.7342907472981484,1.7779580165446303,6.251896162568956,2024-04-02
1.3657630982525533,2.12549527278908,1.73833031818859,1.7737814326623775,6.217788932302171,2024-04-03
1.3590812394470548,2.097413197856904,1.6890707491838919,1.76293906237982,6.003990682836434,2024-04-04
1.365199819343437,2.1564904216071685,1.711175953119479,1.795170330228511,6.150973904549138,2024-04-05
1.3561022937347984,2.157888640176432,1.7375449084874148,1.7912468010499123,6.089818103818046,2024-04-08
1.3659240350837298,2.1634816922534066,1.7571811880894659,1.7983765648243966,5.965480880891332,2024-04-09
1.3507085504769776,2.166744320781635,1.7520198502622661,1.7856358905071126,6.08324873747915,2024-04-10
1.4091549462805,2.2028665080869163,1.7887119998209355,1.8053376692139245,6.333248286286406,2024-04-11
1.4213112651187148,2.1688418264354503,1.76986078422917,1.779898452612486,6.163413722957093,2024-04-12
1.390236424400852,2.1395944508289415,1.7376569123356456,1.745051454893916,6.010700152877468,2024-04-15
1.363589457594446,2.1360989044057823,1.7324954016630012,1.7490168536007646,6.109527807075596,2024-04-16
1.352479724877491,2.1123281219287824,1.7445017647952061,1.7374577137452527,5.873295853364896,2024-04-17
1.344751155771079,2.0883244215568517,1.7505608618627015,1.7055215013809053,5.917745624483173,2024-04-18
1.3283282723915446,2.0348404276834815,1.7290170599318277,1.68379502253998,5.325698929309592,2024-04-19
1.3350907237922849,2.065136289417018,1.753590323973727,1.6915572918211603,5.55759782844609,2024-04-22
1.3436241012342314,2.0920530636748613,1.7758078774484345,1.7194431851502023,5.760631086966096,2024-04-23
1.360691228657085,2.0576788273810793,1.785570188170789,1.7257295207474652,5.568711474406307,2024-04-24
1.3676949611249356,2.0236541457296133,1.7504488580144701,1.6834571787603085,5.775239839022449,2024-04-25
1.3629455860900876,2.0929852686543438,1.9294206367608935,1.7141698558821945,6.1318930637103515,2024-04-26
1.3967572221955205,2.108599479810773,1.8643401785026794,1.6969995429790035,6.13343046120521,2024-04-29
1.371237434105616,2.039151720138657,1.8265259163163625,1.6424931610916302,6.038728379762847,2024-04-30
1.3629455860900876,2.0857609023132553,1.8386444561422433,1.66616046975773,5.803823667993795,2024-05-01
1.3929738406866907,2.152412047046924,1.8696140387144444,1.6783949034152654,5.997841092857001,2024-05-02
1.4762961530757595,2.169774031414933,1.876570895022236,1.7156043137951806,6.205558199953514,2024-05-03
1.4628518428695205,2.198788133526672,1.886221029050915,1.7446294783004257,6.439762393211866,2024-05-06
1.4684066471381712,2.199487242811304,1.921566194058251,1.7269107927043572,6.328914696965247,2024-05-07
1.4711438150647025,2.1906315622061014,1.9005834484412008,1.7319730680494,6.318990862979311,2024-05-08
1.4858761166389651,2.208110005521576,1.907091597974289,1.7394826763842448,6.202621904425074,2024-05-09
1.4756380009112269,2.1845723187394266,1.8923921299666415,1.7496920161503475,6.28166980351458,2024-05-10
1.5016762390552676,2.1739688649226445,1.897890516411203,1.7453889049162674,6.318082327903219,2024-05-13
1.510946995280797,2.1797950126944694,1.911355349406638,1.7573701526177088,6.384969011748185,2024-05-14
1.5294077909569606,2.1672105121713376,1.93570477859752,1.78809595498356,6.613792046401058,2024-05-15
1.5303749020998616,2.139711087576328,1.954443298959275,1.7792627970472368,6.594851844011368,2024-05-16
1.5306166798855867,2.152178951352075,1.9755383941154456,1.7759662607728688,6.463455961282177,2024-05-17
1.5400484971219464,2.138662245849461,1.98518835529868,1.797647588774553,6.6242757604486,2024-05-20
1.550609107410305,2.1341178576994344,1.9956237261830896,1.8132851356874562,6.666629323504322,2024-05-21
1.5389199524292543,2.1338849398045037,1.9791290853857397,1.8195402332040813,6.636156768288858,2024-05-22
1.5065131607459632,2.1096481437377226,1.947374265957808,1.804663425431417,7.254623706254936,2024-05-23
1.5315035709722074,2.1061524195146437,1.9635323766741306,1.818018754923604,7.441231677313361,2024-05-24
1.5315841635674492,2.122465562155785,1.9793532659276467,1.818695098745145,7.96066294451592,2024-05-28
1.534002686502624,2.120950884639056,1.973743221325744,1.813834689652291,8.025241125757304,2024-05-29
1.5420636845419515,2.0894897222311863,1.9312163280869306,1.752552269315303,7.722963645161433,2024-05-30
1.5498030572782342,2.0559310541695015,1.9355922562129548,1.7544961179465894,7.662367724491945,2024-05-31
1.5641522646208779,2.0780703445824673,1.9431101688345702,1.7476918602224492,8.037473462346822,2024-06-03
1.5667318485668826,2.089722640126117,1.9500671979878064,1.7584691292949381,8.13790535740915,2024-06-04
1.5789852758942795,2.1123281219287846,1.9682450077266271,1.7920265717939003,8.557462470623168,2024-06-05
1.5677799248439868,2.1556746755751544,1.9830561338916162,1.7941816056005913,8.45667924681158,2024-06-06
1.5872075833037442,2.1475181042545834,1.957585283454866,1.7913503592247992,8.448992259337292,2024-06-07
1.5568162273997654,2.179678375947085,1.9660102889707962,1.8083403312759048,8.512032508336864,2024-06-10
1.6699176900001445,2.181659244853515,1.9840964906238727,1.8286689716345073,8.451223223632438,2024-06-11
1.7176411727079413,2.177697507040655,1.9972401767828678,1.8640861299509373,8.75107990476423,2024-06-12
1.727072865764647,2.1420415111250746,1.967695532057605,1.8662839520529555,9.059325696121876,2024-06-13
1.712965436207729,2.1400606422186446,1.9860064327889226,1.8704681485767083,9.217992604048543,2024-06-14
1.746662206133503,2.1447214893161366,1.9910614706675698,1.8949809854590638,9.155083902799836,2024-06-17
1.727475828740856,2.130156119886575,1.9669089124383161,1.8864015384885933,9.476610134778278,2024-06-18
1.690312956321418,2.168492271793137,1.9805018239083485,1.883696556959749,9.141104547909205,2024-06-20
1.6726585833162866,2.203216062729235,2.017910244990273,1.9009402399767068,8.846839180936099,2024-06-21
1.6778983438035378,2.1623165693789965,2.0133044324226637,1.8920228179741252,8.255511720416635,2024-06-24
1.6853956903947875,2.171288708931664,2.0673381654582075,1.9058853068931378,8.813288087502237,2024-06-25
1.7190922119612544,2.2560009473179736,2.065653440907733,1.910999164446965,8.834956034108021,2024-06-26
1.7259445694312627,2.3054067444310187,2.082840846247845,1.913915199898774,8.666505395897557,2024-06-27
1.6978906471486022,2.251806113810263,2.0462190447852096,1.8889797301607303,8.635052114767113,2024-06-28
1.7473070710750906,2.2978326456476945,2.055655196153225,1.9303136172043556,8.688172807756386,2024-07-01
1.7756831153794106,2.3304591087298974,2.0809314226191296,1.9410910175292841,8.574241225821822,2024-07-02
1.7860018237023905,2.3023770337977214,2.0874466588154545,1.9473881158265987,8.966364216017169,2024-07-03
1.8246158595547948,2.3304591087298974,2.14114420746086,1.9760852804851465,8.795114712245633,2024-07-05
1.8365465439622637,2.3221859006619416,2.1235068854279318,1.9705063955376225,8.960769158629798,2024-07-08
1.8434794940275139,2.322768550999108,2.122944964886884,1.942189862954073,9.18304368207501,2024-07-09
1.8781432509165354,2.3280120484337665,2.147659097966296,1.970548658823191,9.429779135470575,2024-07-10
1.8345313565422587,2.2727802813488167,2.084638611719219,1.9217341702338846,8.90485280856118,2024-07-11
1.858473690491399,2.2662550242923603,2.079021480454079,1.916873629888591,9.033463194403165,2024-07-12
1.8895907522915145,2.245630411396123,2.0954227847112366,1.9186062933444727,8.977545774840637,2024-07-15
1.8929766347288979,2.249126135619202,2.0661024933733256,1.8998413945519164,8.832160377028675,2024-07-16
1.8450918426509637,2.189815816174087,2.0335249296281415,1.8744830294533052,8.247124214431645,2024-07-17
1.8072030159760815,2.1411093061455935,1.9961168542371068,1.8611700944991267,8.46380314574253,2024-07-18
1.8082513406124927,2.133884939804505,1.9957794599288554,1.847392000898812,8.242930194065673,2024-07-19
1.8054297305214555,2.1271265870531977,2.040826785443756,1.8720317588903137,8.635052114767111,2024-07-22
1.81389431243526,2.1721044549636814,2.0421749799132027,1.8801043089388376,8.568649376916177,2024-07-23
1.761736871012976,2.107084624494127,1.9392742098781037,1.8126934496894915,7.9857104918756106,2024-07-24
1.7532726616381322,2.095665424645328,1.879173947420938,1.7683164748324716,7.848012616284891,2024-07-25
1.7570613828720707,2.1265439367160313,1.8760283331710064,1.7973514832706907,7.902532742054701,2024-07-26
1.7593183480778012,2.1347005080366017,1.9044496553505081,1.8035223167210575,7.799784857931425,2024-07-29
1.763833023567184,2.1173387014685123,1.9129873560964483,1.7874198736668974,7.250395996830812,2024-07-30
1.7902741005077796,2.1787461709676026,1.9270291471866288,1.7681051584046275,8.17932364804104,2024-07-31
1.7602858317596632,2.1448381260635214,1.9182672658987814,1.7628645109940937,7.633429893036561,2024-08-01
1.7723778255372693,1.9564203506587798,1.8722089673772409,1.7264331650764515,7.497830364496214,2024-08-02
1.687007914838584,1.8762526782224167,1.7889672925429065,1.670053154613007,7.021133934928104,2024-08-05
1.6705624307620788,1.8868561320391988,1.778182946705444,1.6889028424815802,7.286742212597064,2024-08-06
1.6914416251937638,1.8966441954238036,1.785484802521058,1.6839156435320197,6.913493116169021,2024-08-07
1.7195757675327048,1.9319506366970678,1.8201970075095333,1.7019200656892166,7.337067783253949,2024-08-08
1.7431959794601852,1.9452342465048316,1.8386200849345269,1.7159937397836338,7.3216911345705995,2024-08-09
1.755624624278932,1.9436029322407176,1.8231174041448892,1.7193329331008897,7.620149452415767,2024-08-12
1.785809469418832,1.983570220611474,1.8441246938151008,1.74976276121532,8.117815449066779,2024-08-13
1.7894411033908586,1.982055543094745,1.8015487124699638,1.7618079288548736,8.253414442860171,2024-08-14
1.8136531555478033,2.0693311229247313,1.811996528226399,1.782639134804914,8.587522201189573,2024-08-15
1.8243872448123606,2.0631554205105904,1.8306444775750788,1.7718001770857874,8.707744011552661,2024-08-16
1.823095900593687,2.0766721260132046,1.8723214897618061,1.7847562366565446,9.086586026380258,2024-08-19
1.828099719738936,2.0843626837439944,1.8780504520297319,1.798601269001083,8.894368559766685,2024-08-20
1.8272118352150861,2.0986949574787057,1.8631093460902524,1.7958067733083944,8.981740329953565,2024-08-21
1.812119785184097,2.0523188709989584,1.8400804560976491,1.7594368535325107,8.64902986541688,2024-08-22
1.8307632491308319,2.0629223248157404,1.8605259980722582,1.7646869511186998,9.0425506841519,2024-08-23
1.8335071227586623,2.044977867910485,1.8665921818029907,1.7507146039076962,8.839150589220948,2024-08-26
1.840367303546853,2.0172453476206247,1.849966178467592,1.7521967064562771,8.96776044031598,2024-08-27
1.827938410368799,1.990212114415316,1.8294084597993074,1.7384787264733244,8.779738063562286,2024-08-28
1.8545718415929533,2.005593052076975,1.8173886147224079,1.7491484997977362,8.21916496990343,2024-08-29
1.8481959614541352,2.079934754541433,1.8353624668363637,1.7661689224148416,8.343581335379444,2024-08-30
1.7979153713176508,2.053717089568222,1.767735476639898,1.733567260181445,7.5488559189168445,2024-09-03
1.7824194890528773,2.0196924079167555,1.7575128784980385,1.7312809739350994,7.423739569677084,2024-09-04
1.7947675412763824,2.07282684714781,1.7663872821704512,1.7291214775454602,7.493636878877198,2024-09-05
1.782177338728191,1.9970869261140884,1.695390497182147,1.700796151048454,7.187488899822969,2024-09-06
1.7829037897022502,2.043812567236152,1.6727805845477413,1.7178165736655593,7.441913479680641,2024-09-09
1.7764471927885368,2.0921697004222493,1.672218318315804,1.7537210722904273,7.555843992121295,2024-09-10
1.7970274867938014,2.1500816234981808,1.700339753648576,1.791149674244566,8.171636125819797,2024-09-11
1.7979153713176512,2.178979266662454,1.740047364837242,1.8079162546433791,8.32821805536996,2024-09-12
1.7957362667547816,2.173036659943164,1.7712062131715005,1.823115943417594,8.325421863543662,2024-09-13
1.7458592604927743,2.154392915953357,1.777955482100086,1.8262917274474797,8.1632475503409,2024-09-16
1.7496524521942454,2.1775810480931908,1.7921286357283153,1.842423439795683,8.080062848809579,2024-09-17
1.7811280206545506,2.1723373728586126,1.7976403312721265,1.824047704486703,7.924879282546043,2024-09-18
1.847146643380495,2.212421297976754,1.8238494046036215,1.8574116808896144,8.239442039679952,2024-09-19
1.8417391161811152,2.23257989728321,1.8401599650022584,1.8429309929798279,8.108723681342408,2024-09-20
1.8277769768190086,2.259147116898737,1.8205872925238942,1.8354796607281898,8.12689812609292,2024-09-23
1.8350408656613302,2.2600793218782194,1.8255363761448784,1.8171039254192098,8.44915054443589,2024-09-24
1.8269698090700544,2.2434164467948423,1.8165380422885435,1.829551775543624,8.633693322755136,2024-09-25
1.8362513689254547,2.227452858796017,1.8304861511476416,1.8261645438334544,8.670741126525996,2024-09-26
1.8384303493086707,2.190282007563788,1.844209215237609,1.8122345911604592,8.486197813459796,2024-09-27
1.8804788218430493,2.1711722499842,1.8655817273326851,1.821888208097064,8.48899454003305,2024-09-30
1.8256785890310347,2.1571895308918045,1.8784053037279087,1.7811996892992208,8.178625268518157,2024-10-01
1.8302788243018064,2.152878060636709,1.86569459540814,1.7661266591292726,8.307946333062983,2024-10-02
1.821320131545988,2.120251775354426,1.86569459540814,1.763628662697764,8.587556959741628,2024-10-03
1.830440382031251,2.1732695778380955,1.8791927875744217,1.7615960874172711,8.732255742463712,2024-10-04
1.7891989530661727,2.106735069851812,1.8332983465345523,1.7339905492993313,8.927983288088154,2024-10-07
1.8221275476542496,2.1291074559596286,1.849046640701252,1.755880437427627,9.289381322505402,2024-10-08
1.8525539222205676,2.157655544481586,1.8206999877539045,1.7675237100969576,9.272604171547608,2024-10-09
1.84851858019441,2.17490089210221,1.8231747888325638,1.760664720105481,9.423594252192126,2024-10-10
1.8364933950704867,2.2001865298958587,1.8362230643060284,1.762696901628655,9.422894803175335,2024-10-11
1.866758584446321,2.1852714280240613,1.855570692015262,1.774636936064045,9.651477736445532,2024-10-14
1.887339002631239,2.1870193790355605,1.861195082789083,1.7729429920778612,9.199208013022673,2024-10-15
1.8706324929226876,2.177697507040657,1.8578204483247902,1.7618500608880028,9.487205610939352,2024-10-16
1.8736186410548579,2.1851549690765957,1.8327357346117252,1.7643907143623994,9.5717886757573,2024-10-17
1.896620314127332,2.2021673988022887,1.838247775846426,1.7704876526892404,9.646585871303634,2024-10-18
1.9085649066560135,2.203099603781771,1.8455594838523937,1.773112701482335,10.04573062376158,2024-10-21
1.9035612116904181,2.210440429070325,1.8575955764011045,1.8100756197805787,10.037339374547908,2024-10-22
1.8624002511409283,2.1522955880994625,1.8310487630704686,1.797754559512871,9.755633609300618,2024-10-23
1.8608668807772224,2.1717549003213668,1.8303738016085211,1.7983050322447829,9.815051482428828,2024-10-24
1.8676464689701713,2.1886506932996745,1.85905784886412,1.8127851951448106,9.894041094100269,2024-10-25
1.8837071202999056,2.1951759503561314,1.8753682364173123,1.8061803098765057,9.82273900465007,2024-10-28
1.8858859765034677,2.2236075799306234,1.908663972985644,1.8288743817025654,9.873769906540247,2024-10-29
1.8570738132554048,2.2457468703435897,1.9624323882634185,1.8313301148485055,9.740253217388585,2024-10-30
1.8232573341434781,2.171987818216298,1.924749661460595,1.720484016996662,9.280293832756666,2024-10-31
1.7990451578068798,2.3063387716105828,1.9267743730009927,1.737504964623526,9.464837145822866,2024-11-01
1.791781393144212,2.281286407311704,1.9037150622101047,1.7294178455542004,9.510273525072625,2024-11-04
1.8034034911122727,2.3246329609580734,1.9093389344475915,1.7421196691493466,9.780099351973563,2024-11-05
1.7975117874431736,2.413073841462392,1.9854922175906409,1.7790400616571422,10.178544655414719,2024-11-06
1.8359285018258722,2.447564714503559,2.0331863254017772,1.801268581079747,10.407128658178825,2024-11-07
1.833747162029236,2.425774800932989,2.006189941069214,1.789032441140496,10.319746727799805,2024-11-08
1.8116893785044241,2.410160767576479,2.0286871584736095,1.7698525221337515,10.154077843247864,2024-11-11
1.8116893785044241,2.434281104695795,2.0429724887955145,1.7911070172016788,10.365884695054175,2024-11-12
1.8188803738900325,2.4947565470153235,2.012151380460397,1.8002950817348284,10.224679414187362,2024-11-13
1.8439272858587035,2.4642274117870167,1.975030919889511,1.8074503084826055,10.258933165119743,2024-11-14
1.8179107791540576,2.36087160721082,1.9402729108581636,1.7571083040005973,9.924796530454785,2024-11-15
1.8423113360252965,2.350267975594118,1.971881330194349,1.7603259575587327,9.79687543343745,2024-11-18
1.844411959047037,2.3841761982981184,2.0036024447605447,1.7689208923170823,10.276408695600418,2024-11-19
1.850229403283232,2.3640177767915826,1.9795302596631235,1.75918274880934,10.19811746345186,2024-11-20
1.8463511485189865,2.31158244684516,1.8856046621947558,1.751588745155797,10.252641332450352,2024-11-21
1.8572584684004347,2.296900440668213,1.8533205900148437,1.769110289587504,9.922700322392231,2024-11-22
1.8814973433625755,2.3473549017082056,1.885829188427552,1.7767044244934866,9.508177317010071,2024-11-25
1.8991917022161935,2.4220461588149798,1.9023647935953198,1.8157349624736114,9.571090296234416,2024-11-26
1.8981412665256696,2.397343349158417,1.9036021941346497,1.7945227306912532,9.46064259070994,2024-11-27
1.9175324161672433,2.4223957134572953,1.9004526044394876,1.796516586502048,9.664060332290399,2024-11-29
1.935792413343398,2.455255272234348,1.929024129310521,1.8284199857564816,9.690624422013718,2024-12-02
1.9605158373142186,2.4870659892845337,1.9273366392329299,1.8293531906024267,9.804564025152603,2024-12-03
1.9634243731628358,2.5420648384745532,1.9614198596477745,1.8557414935950083,10.14568980251592,2024-12-04
1.963667020206137,2.5699138177118788,1.9419600552448653,1.877802272399734,10.140797937374021,2024-12-05
1.9620510703727303,2.64542064305075,1.9652447564957736,1.8818327723166515,9.95763961892058,2024-12-06
1.99364237427027,2.6344674567917323,1.974929459613413,1.8922266530129088,9.703873312564182,2024-12-09
2.0018834328074413,2.6222325109109166,2.085291967500567,1.8808143846373704,9.442420553480453,2024-12-10
1.9915417512485296,2.6830575078727605,2.2004972590601524,1.9048270184722018,9.738827582007263,2024-12-11
2.003418790045606,2.668026124853417,2.161757928053261,1.9072450821679607,9.601108851285309,2024-12-12
2.004792092835712,2.650431222590478,2.137658260530116,1.8975297765847183,9.385095679933068,2024-12-13
2.0283036475662177,2.714169115638314,2.214687005851082,1.9158572109959053,9.227802002186156,2024-12-16
2.048017912666681,2.6934280437946114,2.2007226495201726,1.9280332373177944,9.115251671635669,2024-12-17
2.0041456135586264,2.5695642630695628,2.1216669456680264,1.8556140474761036,9.011788830833915,2024-12-18
2.018204116331993,2.6018409937095295,2.1229055561254695,1.8540869253407208,9.13552499818351,2024-12-19
2.056178626967918,2.6208342923416525,2.155564184384265,1.8522627789343995,9.416553773786108,2024-12-20
2.062480744392447,2.6224656066057666,2.191826121630825,1.8465353162251863,9.763993843190914,2024-12-23
2.0861541052117047,2.6689583298328987,2.2084930893366415,1.8638443629570922,9.80244428822404,2024-12-24
2.0927785930172007,2.6456537387455996,2.2027496080513522,1.8586686855041876,9.782170961676199,2024-12-26
2.0650659164228675,2.6072011278915723,2.170766978327173,1.8265106565168239,9.578039867658127,2024-12-27
2.0376759827484623,2.578653039369615,2.1536495753922056,1.802328707034838,9.611596308561536,2024-12-30
2.0232942403365533,2.556397112209264,2.1318020840148164,1.7882014819450416,9.387891337012414,2024-12-31
1.9702114121350063,2.5660685388464834,2.133266257777725,1.7758132204282306,9.668919043121102,2025-01-02
1.9662523164162116,2.6123281663787656,2.159843146215756,1.7960501153315147,10.099550765767642,2025-01-03
1.9795030305423549,2.6521789958020565,2.2170518772268473,1.8151413076890528,10.446293525143476,2025-01-06
1.95696094636817,2.588091370311984,2.2015111704393537,1.7918921692956928,9.796851904571442,2025-01-07
1.9609199179073111,2.588324466006835,2.184168204198921,1.8011832669939714,9.794754627014978,2025-01-08
1.913654285582652,2.5511536147746057,2.162658625666118,1.777383130858941,9.501143255567511,2025-01-10
1.8938591795276396,2.5455605626976316,2.151059313556419,1.7699163108194236,9.313789312507234,2025-01-13
1.8848099598042847,2.537403813577141,2.1358563467680662,1.7634677472067475,9.211024851228363,2025-01-14
1.921895344119823,2.6025402807940807,2.202186477592191,1.8086076924954801,9.524213308688607,2025-01-15
1.844250277137939,2.5711955773336763,2.1724563697046566,1.801268056069988,9.337558814645119,2025-01-16
1.8581473463615144,2.632719683580152,2.2072543060337533,1.820147013232604,9.626976700473568,2025-01-17
1.7988431175103339,2.6883011831073373,2.2303404078685856,1.8178986589413186,9.845087149382273,2025-01-21
1.808457851376572,2.7384059117050943,2.2339440625472395,1.8929905422116988,10.281312325175321,2025-01-22
1.8070840518678515,2.743183395549971,2.2295520597948486,1.8951541074269673,10.291796573969817,2025-01-23
1.7999741457960996,2.736541679546049,2.2546654658517506,1.8839115484559024,9.970223284259358,2025-01-24
1.8571777516255394,2.743183395549971,2.1600685366757766,1.843608124316006,8.278458246991175,2025-01-27
1.9250464028320875,2.7749941126001567,2.1993715166781636,1.8972328835662184,9.017381214486512,2025-01-28
1.9339338164666906,2.7624097898769446,2.200609954290162,1.8765720432828497,8.647571075724358,2025-01-29
1.9196331633686379,2.7340946192499183,2.262097647132745,1.7605829498355756,8.71398290427352,2025-01-30
1.9067862814762793,2.7695175194706483,2.297571754841903,1.7608797116016348,8.393806373608824,2025-01-31
1.8422304950707475,2.7664879866372702,2.2661519098859952,1.7433160351367984,8.155420993911415,2025-02-03
1.8809317050400391,2.820554630847807,2.3241486432799343,1.749467574478536,8.294536483679131,2025-02-04
1.8782655678754159,2.751922617207708,2.1546631410805186,1.753370759528988,8.726565500118387,2025-02-05
1.8843254107956047,2.7829177660257964,2.1577036653000112,1.7641041902866321,8.995708989905088,2025-02-06
1.8391601531333786,2.670123452707311,2.0872064036471816,1.738352330373936,9.07680229609645,2025-02-07
1.8413441007027418,2.7166161759344436,2.0999321495206478,1.7488311313986502,9.337558814645115,2025-02-10
1.8815439107327074,2.7121882467318827,2.0869815317234957,1.7455221261425151,9.283730116687774,2025-02-11
1.9159200675437937,2.667559933463715,2.067724475027338,1.7353403493887398,9.167682541053333,2025-02-12
1.9536123178268923,2.6843392674945576,2.0962159724574287,1.7417039926729592,9.457798806404664,2025-02-13
1.9784441506353803,2.6646468595778026,2.0859679660351835,1.7327521825311882,9.706670039137435,2025-02-14
1.9773924731483195,2.6409927138481875,2.0695262159439425,1.7378857279509636,9.745118345182744,2025-02-18
1.9806280982047437,2.6407597959532567,2.0864185741097794,1.7596494824847508,9.733236267848575,2025-02-19
1.9883930519496853,2.5970636876645714,2.07842274383329,1.7689593492819,9.794754627014976,2025-02-20
1.9861281392461192,2.5236541901795957,2.0232413170442682,1.7352913922287483,9.397679345271847,2025-02-21
1.9986651929025332,2.4785598633216464,2.0186240966773017,1.7173947283245081,9.107563079920515,2025-02-24
1.9981798988159312,2.4796085272485944,1.9754925900725746,1.6914638400841229,8.852399479771403,2025-02-25
1.9441488347788431,2.497669620901235,1.9451993517258794,1.6992431721824584,9.17747054931277,2025-02-26
1.919397967104558,2.4323002357893646,1.8975629742933067,1.6686360220220549,8.399398757261425,2025-02-27
1.9561198775737596,2.4735492837819195,1.9176082062177566,1.6875953056777395,8.732857867534737,2025-02-28
1.9253024612779865,2.3889536821429953,1.8807833113574801,1.6514621653029928,7.973661573491559,2025-03-03
1.9083167957079505,2.3747378673557495,1.924815861265954,1.651972212283491,8.108583042893304,2025-03-04
1.9067799483139414,2.427872306586804,1.9484649207145028,1.7047268991112323,8.200162202120026,2025-03-05
1.9034637306622755,2.3386156800504687,1.9409196985126091,1.687170441530577,7.729683275394597,2025-03-06
1.9337146393779363,2.321719887072161,1.9579244062175665,1.6719518524050516,7.877888393898867,2025-03-07
1.8399690593974847,2.266837496829607,1.8700966231963299,1.6160515696085453,7.478715299852319,2025-03-10
1.7862614833582469,2.2907247382540725,1.8494642352958912,1.617284423774222,7.603149846724794,2025-03-11
1.7550398622897283,2.3175250535644505,1.8840768813081612,1.6292721028452068,8.091850810679707,2025-03-12
1.6959940512978668,2.259263575846203,1.8350330234185745,1.6101425847752897,8.080663904386691,2025-03-13
1.726811095054679,2.3065718673054327,1.8658123031560503,1.6517595833312504,8.506440124684255,2025-03-14
1.730936467329758,2.2808203937219225,1.8522828259642599,1.6523548131450845,8.3568243437134,2025-03-17
1.7203402174807916,2.2467957120704565,1.8114691767743127,1.6303348538490912,8.070176981857422,2025-03-18
1.7409660854189584,2.2784897923732568,1.8477729426185145,1.6486139873624852,8.216296587238233,2025-03-19
1.7317451252345566,2.2716149806744843,1.835484150029505,1.644448166180284,8.286909922610734,2025-03-20
